0.12157,0.46667,0.70588
1.00000,0.49804,0.05490
0.17255,0.62745,0.17255
0.83922,0.15294,0.15686
0.58039,0.40392,0.74118
0.54902,0.33725,0.29412
0.89020,0.46667,0.76078
0.49804,0.49804,0.49804
0.73725,0.74118,0.13333
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
0.09020,0.74510,0.81176
